title,house_name,price,position_info,longitude,latitude,url 
翡翠绿洲 南北对流 大三房,翡翠绿洲森林半岛,23588,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0003050827.html
云苑新村 低层两房 交通方便,广园云苑新村云苑三街,22321,广园路,113.276834,23.172529,https://gz.lianjia.com/ershoufang/GZ0003106076.html
员村新岗栏 四房两厅 新装电梯,黄埔大道中,42037,石牌,113.35339,23.13201,https://gz.lianjia.com/ershoufang/GZ0003028019.html
雅湖居别墅 南北对流 保养好 带前后花园,广州雅居乐花园雅湖居,54140,华南,113.378281,23.011967,https://gz.lianjia.com/ershoufang/GZ0003029515.html
东湖映月 高层望花园小三房,东湖映月,29059,白云大道北,113.328487,23.280693,https://gz.lianjia.com/ershoufang/GZ0003027354.html
标准两房 户型实用 地铁口 配套成熟,广信华景大厦,49595,五羊新城,113.320904,23.126175,https://gz.lianjia.com/ershoufang/GZ0002762848.html
江南西地铁D口 靓装三房 中层五楼 抵买,江南大道中江南大道中后街,36598,江南大道,113.279156,23.103937,https://gz.lianjia.com/ershoufang/GZ0002805312.html
万科城市花园 东南向大三房 地铁口物业,万科城市花园,36842,区府,113.475207,23.111503,https://gz.lianjia.com/ershoufang/GZ0002811942.html
精选四房 南向望花园 实用性高,逸景翠园映月居,44037,广州大道南,113.315586,23.090444,https://gz.lianjia.com/ershoufang/GZ0002827906.html
机场路腾龙阁 电梯高层三房 采光通风好,腾龙阁,30090,机场路,113.2658,23.177546,https://gz.lianjia.com/ershoufang/GZ0002521541.html
隽泷湾 园林景色 紧凑三房,路劲隽泷湾,36957,龙溪,113.218799,23.083671,https://gz.lianjia.com/ershoufang/GZ0003076291.html
广州亚运城 运动员村少有大2房 一梯两户,亚运城运动员村二区,22775,亚运城,113.489899,22.954772,https://gz.lianjia.com/ershoufang/GZ0002767316.html
广园新村 景泰新村 中层两房 南向采光,景泰新村景泰西二巷,27003,广园路,113.2745,23.166888,https://gz.lianjia.com/ershoufang/GZ0003095829.html
机场路 康盈阁 可以办公 可以居住,康盈阁,21598,机场路,113.264898,23.17983,https://gz.lianjia.com/ershoufang/GZ0002809166.html
榕景园两房单位精致南向两房,榕景园,34118,区府,113.470318,23.103709,https://gz.lianjia.com/ershoufang/GZ0002977000.html
环市中路 采光通透 格局方正 新装修,环市中路,46809,小北,113.283638,23.145635,https://gz.lianjia.com/ershoufang/GZ0002983879.html
花园小区 实用两房,新港东路,27153,琶洲,113.395622,23.103733,https://gz.lianjia.com/ershoufang/GZ0002455409.html
翠湖山庄 三房两厅 户型方正 交通方便,翠湖山庄,46701,天河公园,113.359064,23.132577,https://gz.lianjia.com/ershoufang/GZ0002740675.html
翠湖山庄 方正三房 安静户型,翠湖山庄,48598,天河公园,113.359064,23.132577,https://gz.lianjia.com/ershoufang/GZ0002829846.html
泽晖苑 三房改两房 适合居家改善,华景新城泽晖苑,61261,华景新城,113.366338,23.144938,https://gz.lianjia.com/ershoufang/GZ0002849250.html
祈福新村蝶舞轩 温馨两房,祈福新村蝶舞轩,27663,祈福,113.331868,22.966318,https://gz.lianjia.com/ershoufang/GZ0002931159.html
金雅苑 南向精装修 厅出阳台 现改成两房,金雅苑,59615,滨江东,113.300504,23.108723,https://gz.lianjia.com/ershoufang/GZ0002943428.html
晓翠苑 东南向精装两房 交通便利,晓翠苑闲情居,20284,机场路,113.261268,23.187926,https://gz.lianjia.com/ershoufang/GZ0002978500.html
祈福新村 C区 北向两房,祈福新村C区,20313,祈福,113.339631,22.967036,https://gz.lianjia.com/ershoufang/GZ0003063967.html
棕榈园 高层景观房 四房双主套 南北对流,汇景新城棕榈园,75257,五山,113.372504,23.15601,https://gz.lianjia.com/ershoufang/GZ0003110391.html
广州富力城 高层小三房 望花园,广州富力城,29032,黄石路,113.269419,23.252792,https://gz.lianjia.com/ershoufang/GZ0003027886.html
外语外贸大学 精装两居室 安静南向,外语外贸学院,50222,白云大道北,113.303115,23.204341,https://gz.lianjia.com/ershoufang/GZ0003063448.html
祈福水城 电梯中层 精装实用两房,祈福水城,23077,沙湾,113.36063,22.915239,https://gz.lianjia.com/ershoufang/GZ0003073689.html
丰逸尚居 实用一房 地铁五号线交通便利,丰逸尚居,34311,区府,113.474691,23.104665,https://gz.lianjia.com/ershoufang/GZ0003080985.html
大石富庭华园精装3房 中高楼层看房方便,富庭华园1街,26395,大石,113.320745,23.0284,https://gz.lianjia.com/ershoufang/GZ0002753880.html
海伦堡 实用三房 保养好,番禺海伦堡海鸣居,24565,沙湾,113.370484,22.93218,https://gz.lianjia.com/ershoufang/GZ0002761437.html
麓景路 实用两房两厅,麓景路上塘街,30414,麓景,113.284339,23.150092,https://gz.lianjia.com/ershoufang/GZ0003036439.html
翡翠绿洲 精装小三房 望花园 满两年,翡翠绿洲森林半岛,22384,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0003083845.html
小北麓景东大院 低层一房 大平台少有放盘,麓景东路,42745,麓景,113.285767,23.149997,https://gz.lianjia.com/ershoufang/GZ0003107679.html
岭南新世界 北向中高层三房 近地铁,岭南新世界,42157,白云大道北,113.298809,23.240432,https://gz.lianjia.com/ershoufang/GZ0002740048.html
穗园小区实用两房 格局方正 安静,穗园小区,59002,天润路,113.3463,23.151544,https://gz.lianjia.com/ershoufang/GZ0002754499.html
春江花园 实用三房 带平台 户型方正,春江花园,33947,棠下,113.396756,23.134415,https://gz.lianjia.com/ershoufang/GZ0002931366.html
富力阳光美居 户型靓三房 装修保养好,富力阳光美居,35001,黄石路,113.266102,23.209151,https://gz.lianjia.com/ershoufang/GZ0003046848.html
又一居 电梯3房 望园 省级教育配套,东方花园又一居,30120,市桥,113.384648,22.938537,https://gz.lianjia.com/ershoufang/GZ0003032412.html
翠湖山庄 两房一厅 交通方便 安静东南向,翠湖山庄,54795,天河公园,113.359064,23.132577,https://gz.lianjia.com/ershoufang/GZ0002620034.html
耀星华庭 华阳3房 装修漂亮 华阳本部,耀星华庭,68800,天河北,113.338374,23.149792,https://gz.lianjia.com/ershoufang/GZ0002864447.html
万科云山 三房带主套 精装修 高层通风好,万科云山花园,35938,白云大道北,113.318798,23.251207,https://gz.lianjia.com/ershoufang/GZ0002868608.html
江南新苑 南向两房 园林单位,江南新苑,53626,新港西,113.294946,23.098576,https://gz.lianjia.com/ershoufang/GZ0002883753.html
诺德名都 精致三房 毛坯任意装 中高层朝,自在城市花园三期诺德名都,30303,华南,113.351946,22.995141,https://gz.lianjia.com/ershoufang/GZ0002266875.html
康裕园精装三房 地铁1.5公里 省级**,康裕园一街,20840,市桥,113.36054,22.9483,https://gz.lianjia.com/ershoufang/GZ0002600257.html
双子星城 时尚复式单位 居家办公均可,双子星城星汇轩,42105,新港西,113.305765,23.095427,https://gz.lianjia.com/ershoufang/GZ0002601238.html
靓装盛翠复式 保养靓 南向采光好,富豪山庄盛翠华庭,32856,祈福,113.35883,22.978388,https://gz.lianjia.com/ershoufang/GZ0003041569.html
富力桃园 东南向三房 通风采光好,富力桃园,38210,罗冲围,113.238036,23.15677,https://gz.lianjia.com/ershoufang/GZ0003050868.html
康乃馨 到地铁200米 矮层正南向2房,康乃馨苑,33103,坑口,113.238728,23.086798,https://gz.lianjia.com/ershoufang/GZ0003051377.html
金田花苑三期 精装四房 景观房,金田花苑,64919,天河北,113.342589,23.148793,https://gz.lianjia.com/ershoufang/GZ0003058709.html
凤凰城凤馨苑 精装三房 采光好 视野广阔,碧桂园凤凰城凤馨苑,24528,新塘,113.606996,23.147009,https://gz.lianjia.com/ershoufang/GZ0003065429.html
凤凰城凤馨苑 经典三房 带家私家电,碧桂园凤凰城凤馨苑,27083,新塘,113.606996,23.147009,https://gz.lianjia.com/ershoufang/GZ0003030213.html
金燕花园 电梯南向三房 户型方正实用,金燕花园燕景楼,45076,粤垦,113.336155,23.164069,https://gz.lianjia.com/ershoufang/GZ0002692272.html
一德花园 望江五房 全新装修 旧部前**,一德花园,36302,解放南,113.268005,23.120731,https://gz.lianjia.com/ershoufang/GZ0002900298.html
金色港湾 中层三房 南北对流,金色港湾,15493,新塘,113.617894,23.120946,https://gz.lianjia.com/ershoufang/GZ0002943467.html
诺德名都 大3房 精装修 南向高楼层,自在城市花园三期诺德名都,33333,华南,113.351946,22.995141,https://gz.lianjia.com/ershoufang/GZ0002236251.html
祥辉广场 中装中层 电梯三房,祥辉广场,20000,区府,113.486696,23.099453,https://gz.lianjia.com/ershoufang/GZ0002236708.html
绿茵庭园 电梯花园,绿茵庭园,28070,市桥,113.367709,22.955305,https://gz.lianjia.com/ershoufang/GZ0002242474.html
属于中型社区，环境优美 ，出入方便,富景花园,40882,新港西,113.296544,23.09768,https://gz.lianjia.com/ershoufang/GZ0002546704.html
东怡新区，大三房出售,东怡新区东倩园,22371,市桥,113.397895,22.939117,https://gz.lianjia.com/ershoufang/GZ0002963973.html
万科柏悦湾 精装三房二厅 南向望江,万科柏悦湾,44681,大坦沙,113.230376,23.124174,https://gz.lianjia.com/ershoufang/GZ0003006771.html
黄埔花园 北向两房 格局方正,黄埔花园,45249,区府,113.462888,23.104905,https://gz.lianjia.com/ershoufang/GZ0003009996.html
珠江新岸公寓 精装修 朝向好,珠江新岸公寓,45987,滨江东,113.321362,23.109582,https://gz.lianjia.com/ershoufang/GZ0002279866.html
保利百合花园 大宅顶层复式大宅单位,保利百合花园芳园,44633,江燕路,113.282666,23.078949,https://gz.lianjia.com/ershoufang/GZ0002285703.html
金碧花园一期 实用温馨单位 配套完善,金碧花园第一金碧,38971,金碧,113.293993,23.075858,https://gz.lianjia.com/ershoufang/GZ0003041546.html
文昌南路 荔尚国际 实用两房,荔尚国际,45280,西关,113.250311,23.122786,https://gz.lianjia.com/ershoufang/GZ0003053811.html
中科院四房出售,先烈中路81号大院,42870,黄花岗,113.306277,23.149352,https://gz.lianjia.com/ershoufang/GZ0003032605.html
丰逸尚居 精装南向一房 文冲地铁口,丰逸尚居,37068,区府,113.474691,23.104665,https://gz.lianjia.com/ershoufang/GZ0003051350.html
朗陶居 园内三房 楼层位置好,朗陶居,22471,沙湾,113.372859,22.924057,https://gz.lianjia.com/ershoufang/GZ0003029974.html
美林海岸花园碧水轩 2室1厅 480万,美林海岸花园碧水轩,58824,员村,113.37943,23.119082,https://gz.lianjia.com/ershoufang/GZ0002942507.html
松柏新村 格局好 大院管理,松柏新村松柏东街,19077,广园路,113.273055,23.168903,https://gz.lianjia.com/ershoufang/GZ0003095154.html
松柏新村  采光通透 格局方正,松柏新村松柏东街,19092,广园路,113.273055,23.168903,https://gz.lianjia.com/ershoufang/GZ0003095179.html
泓景花园 高层南北对流 大阳台 新装修,泓景花园,61959,赤岗,113.335085,23.104655,https://gz.lianjia.com/ershoufang/GZ0002780685.html
淘金路小区 格局方正两房出售,淘金路,48405,淘金,113.294135,23.145406,https://gz.lianjia.com/ershoufang/GZ0003076316.html
金碧世纪花园，高层两房，望花园,金碧世纪花园,38905,区府,113.435542,23.120228,https://gz.lianjia.com/ershoufang/GZ0003082202.html
珠江新城 星汇国际大厦 少有特色两房售,星汇国际大厦,61856,珠江新城西,113.323245,23.129264,https://gz.lianjia.com/ershoufang/GZ0002741767.html
翡翠绿洲 森林半岛 精装两房,翡翠绿洲森林半岛,21505,新塘,113.565886,23.142768,https://gz.lianjia.com/ershoufang/GZ0002747828.html
云桂苑 大面积低楼层送平台,云景花园云桂苑,41717,同和,113.335732,23.190305,https://gz.lianjia.com/ershoufang/GZ0002819483.html
广和一街 新装修 通风采光好 温馨两房,广和路广和一街,60650,天河南,113.324184,23.138644,https://gz.lianjia.com/ershoufang/GZ0002859660.html
香缤豪庭电梯三房，看房方便,香缤豪庭,35313,沙湾,113.358133,22.926811,https://gz.lianjia.com/ershoufang/GZ0002994847.html
晓园新村 2房 出售,晓园新村晓园新,30986,昌岗,113.287625,23.092596,https://gz.lianjia.com/ershoufang/GZ0003044924.html
东怡新区 中间楼层 正南向房源,东怡新区东倩园,23529,市桥,113.397895,22.939117,https://gz.lianjia.com/ershoufang/GZ0003045663.html
白云明珠广场 电梯1房 可改两房,机场路华明街白云明珠广场,31012,机场路,113.265292,23.187554,https://gz.lianjia.com/ershoufang/GZ0003045910.html
金碧新城2室精装修,金碧新城,33333,石井,113.249526,23.209834,https://gz.lianjia.com/ershoufang/GZ0003050362.html
翡翠绿洲湖翠苑 电梯三房两厅 保养新,翡翠绿洲湖翠苑,22731,新塘,113.559913,23.141319,https://gz.lianjia.com/ershoufang/GZ0003050388.html
燕都路 鸿燕居 精装大2房 中层景观房,鸿燕居,36184,粤垦,113.335346,23.165162,https://gz.lianjia.com/ershoufang/GZ0003050908.html
丽江花园 德字楼 双阳台,丽江花园德汇楼,27703,南浦,113.306324,23.041155,https://gz.lianjia.com/ershoufang/GZ0003051196.html
地铁西村站 带装修 温馨两房,西湾路西湾东二街,29940,西村,113.249503,23.147076,https://gz.lianjia.com/ershoufang/GZ0003053896.html
听涛雅苑 东南靓向 方正两房,听涛雅苑,40410,滨江东,113.313709,23.107897,https://gz.lianjia.com/ershoufang/GZ0003065194.html
嘉馨阁 精装修方正三房 大阳台,嘉仕花园,44248,滨江东,113.30178,23.108794,https://gz.lianjia.com/ershoufang/GZ0003073191.html
湖景居 实用三房,祈福新村湖景居,26250,祈福,113.334829,22.96408,https://gz.lianjia.com/ershoufang/GZ0003074693.html
云桂苑 大面积低楼层送平台,云景花园云桂苑,41717,同和,113.335732,23.190305,https://gz.lianjia.com/ershoufang/GZ0002819483.html
美好居 实用2房 采光通透 保养漂亮,美好居,44025,车陂,113.400238,23.131445,https://gz.lianjia.com/ershoufang/GZ0002902311.html
远洋明珠大厦 高层三房 东南向,远洋明珠大厦,74576,珠江新城西,113.323302,23.123999,https://gz.lianjia.com/ershoufang/GZ0002278147.html
西城路 精装3房,西城路8街,15836,市桥,113.362933,22.937591,https://gz.lianjia.com/ershoufang/GZ0003025211.html
翠城花园 好装修中空复式单位 东南靓向,翠城花园,57522,江燕路,113.275994,23.089727,https://gz.lianjia.com/ershoufang/GZ0002402807.html
南国奥园顶楼大复式强势出售保养良好双地铁,南国奥林匹克花园北奥一路,25157,华南,113.331763,22.991785,https://gz.lianjia.com/ershoufang/GZ0002584863.html
中兴花园，采光好，新装修，格局方正,中兴花园,49123,东圃,113.42528,23.122195,https://gz.lianjia.com/ershoufang/GZ0002606224.html
位置适中 标准三房 安静看花园,中海康城梧桐街,50451,黄村,113.408908,23.141848,https://gz.lianjia.com/ershoufang/GZ0003070041.html
黄埔雅苑 方正两房  交通方便,黄埔新村黄埔雅苑,33008,区府,113.467182,23.107624,https://gz.lianjia.com/ershoufang/GZ0002852153.html
金碧世纪花园 保养好 实用两房 装修保养,金碧世纪花园,36406,区府,113.435542,23.120228,https://gz.lianjia.com/ershoufang/GZ0002876539.html
骏景花园 北苑三期正规三房 带平台,骏景花园北苑骏晖轩,46500,棠下,113.390747,23.129593,https://gz.lianjia.com/ershoufang/GZ0002902315.html
怡港花园 电梯大三房 装修保养好,怡港花园怡康楼,39321,区府,113.459103,23.105693,https://gz.lianjia.com/ershoufang/GZ0002926635.html
愉景南苑 望花园安静舒适南向三房带主套,愉景南苑诗韵轩,53941,新港西,113.319958,23.102274,https://gz.lianjia.com/ershoufang/GZ0002934952.html
华侨乐园 北向望花园 中星小,华侨乐园,52952,淘金,113.29716,23.149294,https://gz.lianjia.com/ershoufang/GZ0002953356.html
金碧花园 森林广场 大三房带主套 地铁口,金碧花园第一金碧,41794,金碧,113.293993,23.075858,https://gz.lianjia.com/ershoufang/GZ0002978468.html
